timestep_time;vehicle_id;vehicle_x;vehicle_y;vehicle_z
49.700;f_1.84;28.54;0.00;-30.45
49.700;f_3.87;10.01;0.00;53.25
49.700;f_2.87;33.74;0.00;22.29
49.700;f_2.91;71.72;0.00;23.00
49.700;f_1.83;28.54;0.00;-30.45
49.700;f_1.81;25.65;0.00;-30.44
49.700;f_2.88;40.93;0.00;22.42
49.700;f_1.82;28.54;0.00;-30.42
49.700;f_3.85;10.01;0.00;53.25
49.800;f_0.0;38.54;-0.04;17.07
49.800;f_2.89;51.42;0.00;22.62
49.800;f_3.86;10.01;0.00;53.25
49.800;f_3.84;10.90;0.00;53.33
49.800;f_2.90;71.72;0.00;23.00
49.800;f_1.80;21.68;0.00;-21.42
49.800;f_1.84;28.54;0.00;-30.45
49.800;f_3.87;10.01;0.00;53.25
49.800;f_2.87;33.74;0.00;22.29
49.800;f_2.91;71.72;0.00;23.00
49.800;f_1.83;28.54;0.00;-30.45
49.800;f_1.81;25.65;0.00;-30.44
49.800;f_2.88;40.93;0.00;22.42
49.800;f_1.82;28.54;0.00;-30.42
49.800;f_3.85;10.01;0.00;53.25
49.900;f_0.0;38.54;-0.04;17.07
49.900;f_2.89;51.42;0.00;22.62
49.900;f_3.86;10.01;0.00;53.25
49.900;f_3.84;10.90;0.00;53.33
49.900;f_2.90;71.72;0.00;23.00
49.900;f_1.80;21.68;0.00;-21.42
49.900;f_1.84;28.54;0.00;-30.45
49.900;f_3.87;10.01;0.00;53.25
49.900;f_2.87;33.74;0.00;22.29
49.900;f_2.91;71.72;0.00;23.00
49.900;f_1.83;28.54;0.00;-30.45
49.900;f_1.81;25.65;0.00;-30.44
49.900;f_2.88;40.93;0.00;22.42
49.900;f_1.82;28.54;0.00;-30.42
49.900;f_3.85;10.01;0.00;53.25
50.000;f_0.0;38.54;-0.04;17.07
50.000;f_2.89;51.42;0.00;22.62
50.000;f_3.86;10.01;0.00;53.25
50.000;f_3.84;10.90;0.00;53.33
50.000;f_2.90;71.72;0.00;23.00
50.000;f_1.80;21.68;0.00;-21.42
50.000;f_1.84;28.54;0.00;-30.45
50.000;f_3.87;10.01;0.00;53.25
50.000;f_2.87;33.74;0.00;22.29
50.000;f_2.91;71.72;0.00;23.00
50.000;f_1.83;28.54;0.00;-30.45
50.000;f_1.81;25.65;0.00;-30.44
50.000;f_2.88;40.93;0.00;22.42
50.000;f_1.82;28.54;0.00;-30.42
50.000;f_3.85;10.01;0.00;53.25
50.100;f_0.0;38.54;-0.04;17.07
50.100;f_2.89;51.42;0.00;22.62
50.100;f_3.86;10.01;0.00;53.25
50.100;f_3.84;10.90;0.00;53.33
50.100;f_2.90;71.72;0.00;23.00
50.100;f_1.80;21.68;0.00;-21.42
50.100;f_1.84;28.54;0.00;-30.45
50.100;f_3.87;10.01;0.00;53.25
50.100;f_2.87;33.74;0.00;22.29
50.100;f_2.91;71.72;0.00;23.00
50.100;f_1.83;28.54;0.00;-30.45
50.100;f_1.81;25.65;0.00;-30.44
50.100;f_2.88;40.93;0.00;22.42
50.100;f_1.82;28.54;0.00;-30.42
50.100;f_3.85;10.01;0.00;53.25
50.200;f_0.0;38.54;-0.04;17.07
50.200;f_2.89;51.42;0.00;22.62
50.200;f_3.86;10.01;0.00;53.25
50.200;f_3.84;10.90;0.00;53.33
50.200;f_2.90;71.72;0.00;23.00
50.200;f_1.80;21.68;0.00;-21.42
50.200;f_1.84;28.54;0.00;-30.45
50.200;f_3.87;10.01;0.00;53.25
50.200;f_2.87;33.74;0.00;22.29
50.200;f_2.91;71.72;0.00;23.00
50.200;f_1.83;28.54;0.00;-30.45
50.200;f_1.81;25.65;0.00;-30.44
50.200;f_2.88;40.93;0.00;22.42
50.200;f_1.82;28.54;0.00;-30.42
50.200;f_3.85;10.01;0.00;53.25
50.300;f_0.0;38.54;-0.04;17.07
50.300;f_2.89;51.42;0.00;22.62
50.300;f_3.86;10.01;0.00;53.25
50.300;f_3.84;10.90;0.00;53.33
50.300;f_2.90;71.72;0.00;23.00
50.300;f_1.80;21.68;0.00;-21.42
50.300;f_1.84;28.54;0.00;-30.45
50.300;f_3.87;10.01;0.00;53.25
50.300;f_2.87;33.74;0.00;22.29
50.300;f_2.91;71.72;0.00;23.00
50.300;f_1.83;28.54;0.00;-30.45
50.300;f_1.81;25.65;0.00;-30.44
50.300;f_2.88;40.93;0.00;22.42
50.300;f_1.82;28.54;0.00;-30.42
50.300;f_3.85;10.01;0.00;53.25
50.400;f_0.0;38.54;-0.04;17.07
50.400;f_2.89;51.42;0.00;22.62
50.400;f_3.86;10.01;0.00;53.25
50.400;f_3.84;10.90;0.00;53.33
50.400;f_2.90;71.72;0.00;23.00
50.400;f_1.80;21.68;0.00;-21.42
50.400;f_1.84;28.54;0.00;-30.45
50.400;f_3.87;10.01;0.00;53.25
50.400;f_2.87;33.74;0.00;22.29
50.400;f_2.91;71.72;0.00;23.00
50.400;f_1.83;28.54;0.00;-30.45
50.400;f_1.81;25.65;0.00;-30.44
50.400;f_2.88;40.93;0.00;22.42
50.400;f_1.82;28.54;0.00;-30.42
50.400;f_3.85;10.01;0.00;53.25
50.500;f_0.0;38.54;-0.04;17.07
50.500;f_2.89;51.42;0.00;22.62
50.500;f_3.86;10.01;0.00;53.25
50.500;f_3.84;10.90;0.00;53.33
50.500;f_2.90;71.72;0.00;23.00
50.500;f_1.80;21.68;0.00;-21.42
50.500;f_1.84;28.54;0.00;-30.45
50.500;f_3.87;10.01;0.00;53.25
50.500;f_2.87;33.74;0.00;22.29
50.500;f_2.91;71.72;0.00;23.00
50.500;f_1.83;28.54;0.00;-30.45
50.500;f_1.81;25.65;0.00;-30.44
50.500;f_2.88;40.93;0.00;22.42
50.500;f_1.82;28.54;0.00;-30.42
50.500;f_3.85;10.01;0.00;53.25
50.600;f_0.0;38.54;-0.04;17.07
50.600;f_2.89;51.42;0.00;22.62
50.600;f_3.86;10.01;0.00;53.25
50.600;f_3.84;10.90;0.00;53.33
50.600;f_2.90;71.72;0.00;23.00
50.600;f_1.80;21.68;0.00;-21.42
50.600;f_1.84;28.54;0.00;-30.45
50.600;f_3.87;10.01;0.00;53.25
50.600;f_2.87;33.74;0.00;22.29
50.600;f_2.91;71.72;0.00;23.00
50.600;f_1.83;28.54;0.00;-30.45
50.600;f_1.81;25.65;0.00;-30.44
50.600;f_2.88;40.93;0.00;22.42
50.600;f_1.82;28.54;0.00;-30.42
50.600;f_3.85;10.01;0.00;53.25
50.700;f_0.0;38.54;-0.04;17.07
50.700;f_2.89;51.42;0.00;22.62
50.700;f_3.86;10.01;0.00;53.25
50.700;f_3.84;10.90;0.00;53.33
50.700;f_2.90;71.72;0.00;23.00
50.700;f_1.80;21.68;0.00;-21.42
50.700;f_1.84;28.54;0.00;-30.45
50.700;f_3.87;10.01;0.00;53.25
50.700;f_2.87;33.74;0.00;22.29
50.700;f_2.91;71.72;0.00;23.00
50.700;f_1.83;28.54;0.00;-30.45
50.700;f_1.81;25.65;0.00;-30.44
50.700;f_2.88;40.93;0.00;22.42
50.700;f_1.82;28.54;0.00;-30.42
50.700;f_3.85;10.01;0.00;53.25
50.800;f_0.0;38.54;-0.04;17.07
50.800;f_2.89;51.42;0.00;22.62
50.800;f_3.86;10.01;0.00;53.25
50.800;f_3.84;10.90;0.00;53.33
50.800;f_2.90;71.72;0.00;23.00
50.800;f_1.80;21.68;0.00;-21.42
50.800;f_1.84;28.54;0.00;-30.45
50.800;f_3.87;10.01;0.00;53.25
50.800;f_2.87;33.74;0.00;22.29
50.800;f_2.91;71.72;0.00;23.00
50.800;f_1.83;28.54;0.00;-30.45
50.800;f_1.81;25.65;0.00;-30.44
50.800;f_2.88;40.93;0.00;22.42
50.800;f_1.82;28.54;0.00;-30.42
50.800;f_3.85;10.01;0.00;53.25
50.900;f_0.0;38.54;-0.04;17.07
50.900;f_2.89;51.42;0.00;22.62
50.900;f_3.86;10.01;0.00;53.25
50.900;f_3.84;10.90;0.00;53.33
50.900;f_2.90;71.72;0.00;23.00
50.900;f_1.80;21.68;0.00;-21.42
50.900;f_1.84;28.54;0.00;-30.45
50.900;f_3.87;10.01;0.00;53.25
50.900;f_2.87;33.74;0.00;22.29
50.900;f_2.91;71.72;0.00;23.00
50.900;f_1.83;28.54;0.00;-30.45
50.900;f_1.81;25.65;0.00;-30.44
50.900;f_2.88;40.93;0.00;22.42
50.900;f_1.82;28.54;0.00;-30.42
50.900;f_3.85;10.01;0.00;53.25
51.000;f_0.0;38.54;-0.04;17.07
51.000;f_2.89;51.42;0.00;22.62
51.000;f_3.86;10.01;0.00;53.25
51.000;f_3.84;10.90;0.00;53.33
51.000;f_2.90;71.72;0.00;23.00
51.000;f_1.80;21.68;0.00;-21.42
51.000;f_1.84;28.54;0.00;-30.45
51.000;f_3.87;10.01;0.00;53.25
51.000;f_2.87;33.74;0.00;22.29
51.000;f_2.91;71.72;0.00;23.00
51.000;f_1.83;28.54;0.00;-30.45
51.000;f_1.81;25.65;0.00;-30.44
51.000;f_2.88;40.93;0.00;22.42
51.000;f_1.82;28.54;0.00;-30.42
51.000;f_3.85;10.01;0.00;53.25
51.100;f_0.0;38.54;-0.04;17.07
51.100;f_2.89;51.42;0.00;22.62
51.100;f_3.86;10.01;0.00;53.25
51.100;f_3.84;10.90;0.00;53.33
51.100;f_2.90;71.72;0.00;23.00
51.100;f_1.80;21.68;0.00;-21.42
51.100;f_1.84;28.54;0.00;-30.45
51.100;f_3.87;10.01;0.00;53.25
51.100;f_2.87;33.74;0.00;22.29
51.100;f_2.91;71.72;0.00;23.00
51.100;f_1.83;28.54;0.00;-30.45
51.100;f_1.81;25.65;0.00;-30.44
51.100;f_2.88;40.93;0.00;22.42
51.100;f_1.82;28.54;0.00;-30.42
51.100;f_3.85;10.01;0.00;53.25
51.200;f_0.0;38.54;-0.04;17.07
51.200;f_2.89;51.42;0.00;22.62
51.200;f_3.86;10.01;0.00;53.25
51.200;f_3.84;10.90;0.00;53.33
51.200;f_2.90;71.72;0.00;23.00
51.200;f_1.80;21.68;0.00;-21.42
51.200;f_1.84;28.54;0.00;-30.45
51.200;f_3.87;10.01;0.00;53.25
51.200;f_2.87;33.74;0.00;22.29
51.200;f_2.91;71.72;0.00;23.00
51.200;f_1.83;28.54;0.00;-30.45
51.200;f_1.81;25.65;0.00;-30.44
51.200;f_2.88;40.93;0.00;22.42
51.200;f_1.82;28.54;0.00;-30.42
51.200;f_3.85;10.01;0.00;53.25
51.300;f_0.0;38.54;-0.04;17.07
51.300;f_2.89;51.42;0.00;22.62
51.300;f_3.86;10.01;0.00;53.25
51.300;f_3.84;10.90;0.00;53.33
51.300;f_2.90;71.72;0.00;23.00
51.300;f_1.80;21.68;0.00;-21.42
51.300;f_1.84;28.54;0.00;-30.45
51.300;f_3.87;10.01;0.00;53.25
51.300;f_2.87;33.74;0.00;22.29
51.300;f_2.91;71.72;0.00;23.00
51.300;f_1.83;28.54;0.00;-30.45
51.300;f_1.81;25.65;0.00;-30.44
51.300;f_2.88;40.93;0.00;22.42
51.300;f_1.82;28.54;0.00;-30.42
51.300;f_3.85;10.01;0.00;53.25
51.400;f_0.0;38.54;-0.04;17.07
51.400;f_2.89;51.42;0.00;22.62
51.400;f_3.86;10.01;0.00;53.25
51.400;f_3.84;10.90;0.00;53.33
51.400;f_2.90;71.72;0.00;23.00
51.400;f_1.80;21.68;0.00;-21.42
51.400;f_1.84;28.54;0.00;-30.45
51.400;f_3.87;10.01;0.00;53.25
51.400;f_2.87;33.74;0.00;22.29
51.400;f_2.91;71.72;0.00;23.00
51.400;f_1.83;28.54;0.00;-30.45
51.400;f_1.81;25.65;0.00;-30.44
51.400;f_2.88;40.93;0.00;22.42
51.400;f_1.82;28.54;0.00;-30.42
51.400;f_3.85;10.01;0.00;53.25
51.500;f_0.0;38.54;-0.04;17.07
51.500;f_2.89;51.42;0.00;22.62
51.500;f_3.86;10.01;0.00;53.25
51.500;f_3.84;10.90;0.00;53.33
51.500;f_2.90;71.72;0.00;23.00
51.500;f_1.80;21.68;0.00;-21.42
51.500;f_1.84;28.54;0.00;-30.45
51.500;f_3.87;10.01;0.00;53.25
51.500;f_2.87;33.74;0.00;22.29
51.500;f_2.91;71.72;0.00;23.00
51.500;f_1.83;28.54;0.00;-30.45
51.500;f_1.81;25.65;0.00;-30.44
51.500;f_2.88;40.93;0.00;22.42
51.500;f_1.82;28.54;0.00;-30.42
51.500;f_3.85;10.01;0.00;53.25
51.600;f_0.0;38.54;-0.04;17.07
51.600;f_2.89;51.42;0.00;22.62
51.600;f_3.86;10.01;0.00;53.25
51.600;f_3.84;10.90;0.00;53.33
51.600;f_2.90;71.72;0.00;23.00
51.600;f_1.80;21.68;0.00;-21.42
51.600;f_1.84;28.54;0.00;-30.45
51.600;f_3.87;10.01;0.00;53.25
51.600;f_2.87;33.74;0.00;22.29
51.600;f_2.91;71.72;0.00;23.00
51.600;f_1.83;28.54;0.00;-30.45
51.600;f_1.81;25.65;0.00;-30.44
51.600;f_2.88;40.93;0.00;22.42
51.600;f_1.82;28.54;0.00;-30.42
51.600;f_3.85;10.01;0.00;53.25
51.700;f_0.0;38.53;-0.04;17.07
51.700;f_2.89;51.42;0.00;22.62
51.700;f_3.86;10.01;0.00;53.25
51.700;f_3.84;10.90;0.00;53.33
51.700;f_2.90;71.72;0.00;23.00
51.700;f_1.80;21.68;0.00;-21.42
51.700;f_1.84;28.54;0.00;-30.45
51.700;f_3.87;10.01;0.00;53.25
51.700;f_2.87;33.74;0.00;22.29
51.700;f_2.91;71.72;0.00;23.00
51.700;f_1.83;28.54;0.00;-30.45
51.700;f_1.81;25.65;0.00;-30.44
51.700;f_2.88;40.93;0.00;22.42
51.700;f_1.82;28.54;0.00;-30.42
51.700;f_3.85;10.01;0.00;53.25
51.800;f_0.0;38.48;-0.04;17.07
51.800;f_2.89;51.42;0.00;22.62
51.800;f_3.86;10.01;0.00;53.25
51.800;f_3.84;10.90;0.00;53.33
51.800;f_2.90;71.72;0.00;23.00
51.800;f_1.80;21.68;0.00;-21.42
51.800;f_1.84;28.54;0.00;-30.45
51.800;f_3.87;10.01;0.00;53.25
51.800;f_2.87;33.74;0.00;22.29
51.800;f_2.91;71.72;0.00;23.00
51.800;f_1.83;28.54;0.00;-30.45
51.800;f_1.81;25.65;0.00;-30.44
51.800;f_2.88;40.93;0.00;22.42
51.800;f_1.82;28.54;0.00;-30.42
51.800;f_3.85;10.01;0.00;53.25
51.900;f_0.0;38.38;-0.04;17.04
51.900;f_2.89;51.42;0.00;22.62
51.900;f_3.86;10.01;0.00;53.25
51.900;f_3.84;10.90;0.00;53.33
51.900;f_2.90;71.72;0.00;23.00
51.900;f_1.80;21.68;0.00;-21.42
51.900;f_1.84;28.54;0.00;-30.45
51.900;f_3.87;10.01;0.00;53.25
51.900;f_2.87;33.74;0.00;22.29
51.900;f_2.91;71.72;0.00;23.00
51.900;f_1.83;28.54;0.00;-30.45
51.900;f_1.81;25.65;0.00;-30.44
51.900;f_2.88;40.93;0.00;22.42
51.900;f_1.82;28.54;0.00;-30.42
51.900;f_3.85;10.01;0.00;53.25
52.000;f_0.0;38.22;-0.04;16.95
52.000;f_2.89;51.42;0.00;22.62
52.000;f_3.86;10.01;0.00;53.25
52.000;f_3.84;10.90;0.00;53.33
52.000;f_2.90;71.72;0.00;23.00
52.000;f_1.80;21.68;0.00;-21.42
52.000;f_1.84;28.54;0.00;-30.45
52.000;f_3.87;10.01;0.00;53.25
52.000;f_2.87;33.74;0.00;22.29
52.000;f_2.91;71.72;0.00;23.00
52.000;f_1.83;28.54;0.00;-30.45
52.000;f_1.81;25.65;0.00;-30.44
52.000;f_2.88;40.93;0.00;22.42
52.000;f_1.82;28.54;0.00;-30.42
52.000;f_3.85;10.01;0.00;53.25
52.100;f_0.0;38.02;-0.04;16.80
52.100;f_2.89;51.42;0.00;22.62
52.100;f_3.86;10.01;0.00;53.25
52.100;f_3.84;10.90;0.00;53.33
52.100;f_2.90;71.72;0.00;23.00
52.100;f_1.80;21.68;0.00;-21.42
52.100;f_1.84;28.54;0.00;-30.45
52.100;f_3.87;10.01;0.00;53.25
52.100;f_2.87;33.74;0.00;22.29
52.100;f_2.91;71.72;0.00;23.00
52.100;f_1.83;28.54;0.00;-30.45
52.100;f_1.81;25.65;0.00;-30.44
52.100;f_2.88;40.93;0.00;22.42
52.100;f_1.82;28.54;0.00;-30.42
52.100;f_3.85;10.01;0.00;53.25
52.200;f_0.0;37.80;-0.04;16.56
52.200;f_2.89;51.42;0.00;22.62
52.200;f_3.86;10.01;0.00;53.25
52.200;f_3.84;10.90;0.00;53.33
52.200;f_2.90;71.72;0.00;23.00
52.200;f_1.80;21.68;0.00;-21.42
52.200;f_1.84;28.54;0.00;-30.45
52.200;f_3.87;10.01;0.00;53.25
52.200;f_2.87;33.74;0.00;22.29
52.200;f_2.91;71.72;0.00;23.00
52.200;f_1.83;28.54;0.00;-30.45
52.200;f_1.81;25.65;0.00;-30.44
52.200;f_2.88;40.93;0.00;22.42
52.200;f_1.82;28.54;0.00;-30.42
52.200;f_3.85;10.01;0.00;53.25
52.300;f_0.0;37.54;-0.04;16.27
52.300;f_2.89;51.42;0.00;22.62
52.300;f_3.86;10.01;0.00;53.25
52.300;f_3.84;10.90;0.00;53.33
52.300;f_2.90;71.72;0.00;23.00
52.300;f_1.80;21.68;0.00;-21.42
52.300;f_1.84;28.54;0.00;-30.45
52.300;f_3.87;10.01;0.00;53.25
52.300;f_2.87;33.74;0.00;22.29
52.300;f_2.91;71.72;0.00;23.00
52.300;f_1.83;28.54;0.00;-30.45
52.300;f_1.81;25.65;0.00;-30.44
52.300;f_2.88;40.93;0.00;22.42
52.300;f_1.82;28.54;0.00;-30.42
52.300;f_3.85;10.01;0.00;53.25
52.400;f_0.0;37.27;-0.04;15.91
52.400;f_2.89;51.42;0.00;22.62
52.400;f_3.86;10.01;0.00;53.25
52.400;f_3.84;10.90;0.00;53.33
52.400;f_2.90;71.72;0.00;23.00
52.400;f_1.80;21.68;0.00;-21.42
52.400;f_1.84;28.54;0.00;-30.45
52.400;f_3.87;10.01;0.00;53.25
52.400;f_2.87;33.74;0.00;22.29
52.400;f_2.91;71.72;0.00;23.00
52.400;f_1.83;28.54;0.00;-30.45
52.400;f_1.81;25.65;0.00;-30.44
52.400;f_2.88;40.93;0.00;22.42
52.400;f_1.82;28.54;0.00;-30.42
52.400;f_3.85;10.01;0.00;53.25
52.500;f_0.0;36.99;-0.04;15.48
52.500;f_2.89;51.42;0.00;22.62
52.500;f_3.86;10.01;0.00;53.25
52.500;f_3.84;10.90;0.00;53.33
52.500;f_2.90;71.72;0.00;23.00
52.500;f_1.80;21.68;0.00;-21.42
52.500;f_1.84;28.54;0.00;-30.45
52.500;f_3.87;10.01;0.00;53.25
52.500;f_2.87;33.74;0.00;22.29
52.500;f_2.91;71.72;0.00;23.00
52.500;f_1.83;28.54;0.00;-30.45
52.500;f_1.81;25.65;0.00;-30.44
52.500;f_2.88;40.93;0.00;22.42
52.500;f_1.82;28.54;0.00;-30.42
52.500;f_3.85;10.01;0.00;53.25
52.600;f_0.0;36.72;-0.04;15.00
52.600;f_2.89;51.42;0.00;22.62
52.600;f_3.86;10.01;0.00;53.25
52.600;f_3.84;10.90;0.00;53.33
52.600;f_2.90;71.72;0.00;23.00
52.600;f_1.80;21.68;0.00;-21.42
52.600;f_1.84;28.54;0.00;-30.45
52.600;f_3.87;10.01;0.00;53.25
52.600;f_2.87;33.74;0.00;22.29
52.600;f_2.91;71.72;0.00;23.00
52.600;f_1.83;28.54;0.00;-30.45
52.600;f_1.81;25.65;0.00;-30.44
52.600;f_2.88;40.93;0.00;22.42
52.600;f_1.82;28.54;0.00;-30.42
52.600;f_3.85;10.01;0.00;53.25
52.700;f_0.0;36.49;-0.04;14.48
52.700;f_2.89;51.42;0.00;22.62
52.700;f_3.86;10.01;0.00;53.25
52.700;f_3.84;10.90;0.00;53.33
52.700;f_2.90;71.72;0.00;23.00
52.700;f_1.80;21.68;0.00;-21.42
52.700;f_1.84;28.54;0.00;-30.45
52.700;f_3.87;10.01;0.00;53.25
52.700;f_2.87;33.74;0.00;22.29
52.700;f_2.91;71.72;0.00;23.00
52.700;f_1.83;28.54;0.00;-30.45
52.700;f_1.81;25.65;0.00;-30.44
52.700;f_2.88;40.93;0.00;22.42
52.700;f_1.82;28.54;0.00;-30.42
52.700;f_3.85;10.01;0.00;53.25
52.800;f_0.0;36.29;-0.04;13.93
52.800;f_2.89;51.42;0.00;22.62
52.800;f_3.86;10.01;0.00;53.25
52.800;f_3.84;10.90;0.00;53.33
52.800;f_2.90;71.72;0.00;23.00
52.800;f_1.80;21.68;0.00;-21.42
52.800;f_1.84;28.54;0.00;-30.45
52.800;f_3.87;10.01;0.00;53.25
52.800;f_2.87;33.74;0.00;22.29
52.800;f_2.91;71.72;0.00;23.00
52.800;f_1.83;28.54;0.00;-30.45
52.800;f_1.81;25.65;0.00;-30.44
52.800;f_2.88;40.93;0.00;22.42
52.800;f_1.82;28.54;0.00;-30.42
52.800;f_3.85;10.01;0.00;53.25
52.900;f_0.0;36.10;-0.04;13.40
52.900;f_2.89;51.42;0.00;22.62
52.900;f_3.86;10.01;0.00;53.25
52.900;f_3.84;10.90;0.00;53.33
52.900;f_2.90;71.72;0.00;23.00
52.900;f_1.80;21.68;0.00;-21.42
52.900;f_1.84;28.54;0.00;-30.45
52.900;f_3.87;10.01;0.00;53.25
52.900;f_2.87;33.74;0.00;22.29
52.900;f_2.91;71.72;0.00;23.00
52.900;f_1.83;28.54;0.00;-30.45
52.900;f_1.81;25.65;0.00;-30.44
52.900;f_2.88;40.93;0.00;22.42
52.900;f_1.82;28.54;0.00;-30.42
52.900;f_3.85;10.01;0.00;53.25
53.000;f_0.0;35.87;-0.04;12.92
53.000;f_2.89;51.42;0.00;22.62
53.000;f_3.86;10.01;0.00;53.25
53.000;f_3.84;10.90;0.00;53.33
53.000;f_2.90;71.72;0.00;23.00
53.000;f_1.80;21.68;0.00;-21.42
53.000;f_1.84;28.54;0.00;-30.45
53.000;f_3.87;10.01;0.00;53.25
53.000;f_2.87;33.74;0.00;22.29
53.000;f_2.91;71.72;0.00;23.00
53.000;f_1.83;28.54;0.00;-30.45
53.000;f_1.81;25.65;0.00;-30.44
53.000;f_2.88;40.93;0.00;22.42
53.000;f_1.82;28.54;0.00;-30.42
53.000;f_3.85;10.01;0.00;53.25
53.100;f_0.0;35.55;-0.04;12.54
53.100;f_2.89;51.42;0.00;22.62
53.100;f_3.86;10.01;0.00;53.25
53.100;f_3.84;10.90;0.00;53.33
53.100;f_2.90;71.72;0.00;23.00
53.100;f_1.80;21.68;0.00;-21.42
53.100;f_1.84;28.54;0.00;-30.45
53.100;f_3.87;10.01;0.00;53.25
53.100;f_2.87;33.74;0.00;22.29
53.100;f_2.91;71.72;0.00;23.00
53.100;f_1.83;28.54;0.00;-30.45
53.100;f_1.81;25.65;0.00;-30.44
53.100;f_2.88;40.93;0.00;22.42
53.100;f_1.82;28.54;0.00;-30.42
53.100;f_3.85;10.01;0.00;53.25
53.200;f_0.0;35.15;-0.04;12.25
53.200;f_2.89;51.42;0.00;22.62
53.200;f_3.86;10.01;0.00;53.25
53.200;f_3.84;10.90;0.00;53.33
53.200;f_2.90;71.72;0.00;23.00
53.200;f_1.80;21.68;0.00;-21.42
53.200;f_1.84;28.54;0.00;-30.45
53.200;f_3.87;10.01;0.00;53.25
53.200;f_2.87;33.74;0.00;22.29
53.200;f_2.91;71.72;0.00;23.00
53.200;f_1.83;28.54;0.00;-30.45
53.200;f_1.81;25.65;0.00;-30.44
53.200;f_2.88;40.93;0.00;22.42
53.200;f_1.82;28.54;0.00;-30.42
53.200;f_3.85;10.01;0.00;53.25
53.300;f_0.0;34.67;-0.04;12.06
53.300;f_2.89;51.42;0.00;22.62
53.300;f_3.86;10.01;0.00;53.25
53.300;f_3.84;10.90;0.00;53.33
53.300;f_2.90;71.72;0.00;23.00
53.300;f_1.80;21.68;0.00;-21.42
53.300;f_1.84;28.54;0.00;-30.45
53.300;f_3.87;10.01;0.00;53.25
53.300;f_2.87;33.74;0.00;22.29
53.300;f_2.91;71.72;0.00;23.00
53.300;f_1.83;28.54;0.00;-30.45
53.300;f_1.81;25.65;0.00;-30.44
53.300;f_2.88;40.93;0.00;22.42
53.300;f_1.82;28.54;0.00;-30.42
53.300;f_3.85;10.01;0.00;53.25
53.400;f_0.0;34.15;-0.04;11.96
53.400;f_2.89;51.42;0.00;22.62
53.400;f_3.86;10.01;0.00;53.25
53.400;f_3.84;10.90;0.00;53.33
53.400;f_2.90;71.72;0.00;23.00
53.400;f_1.80;21.68;0.00;-21.42
53.400;f_1.84;28.54;0.00;-30.45
53.400;f_3.87;10.01;0.00;53.25
53.400;f_2.87;33.74;0.00;22.29
53.400;f_2.91;71.72;0.00;23.00
53.400;f_1.83;28.54;0.00;-30.45
53.400;f_1.81;25.65;0.00;-30.44
53.400;f_2.88;40.93;0.00;22.42
53.400;f_1.82;28.54;0.00;-30.42
53.400;f_3.85;10.01;0.00;53.25
53.500;f_0.0;33.62;-0.04;11.92
53.500;f_2.89;51.42;0.00;22.62
53.500;f_3.86;10.01;0.00;53.25
53.500;f_3.84;10.90;0.00;53.33
53.500;f_2.90;71.72;0.00;23.00
53.500;f_1.80;21.68;0.00;-21.42
53.500;f_1.84;28.54;0.00;-30.45
53.500;f_3.87;10.01;0.00;53.25
53.500;f_2.87;33.74;0.00;22.29
53.500;f_2.91;71.72;0.00;23.00
53.500;f_1.83;28.54;0.00;-30.45
53.500;f_1.81;25.65;0.00;-30.44
53.500;f_2.88;40.93;0.00;22.42
53.500;f_1.82;28.54;0.00;-30.42
53.500;f_3.85;10.01;0.00;53.25
53.600;f_0.0;33.10;-0.04;11.90
53.600;f_2.89;51.42;0.00;22.62
53.600;f_3.86;10.01;0.00;53.25
53.600;f_3.84;10.90;0.00;53.33
53.600;f_2.90;71.72;0.00;23.00
53.600;f_1.80;21.68;0.00;-21.42
53.600;f_1.84;28.54;0.00;-30.45
53.600;f_3.87;10.01;0.00;53.25
53.600;f_2.87;33.74;0.00;22.29
53.600;f_2.91;71.72;0.00;23.00
53.600;f_1.83;28.54;0.00;-30.45
53.600;f_1.81;25.65;0.00;-30.44
53.600;f_2.88;40.93;0.00;22.42
53.600;f_1.82;28.54;0.00;-30.42
53.600;f_3.85;10.01;0.00;53.25
53.700;f_0.0;32.60;-0.04;11.85
53.700;f_2.89;51.42;0.00;22.62
53.700;f_3.86;10.01;0.00;53.25
53.700;f_3.84;10.90;0.00;53.33
53.700;f_2.90;71.72;0.00;23.00
53.700;f_1.80;21.68;0.00;-21.42
53.700;f_1.84;28.54;0.00;-30.45
53.700;f_3.87;10.01;0.00;53.25
53.700;f_2.87;33.74;0.00;22.29
53.700;f_2.91;71.72;0.00;23.00
53.700;f_1.83;28.54;0.00;-30.45
53.700;f_1.81;25.65;0.00;-30.44
53.700;f_2.88;40.93;0.00;22.42
53.700;f_1.82;28.54;0.00;-30.42
53.700;f_3.85;10.01;0.00;53.25
53.800;f_0.0;32.11;-0.04;11.74
53.800;f_2.89;51.42;0.00;22.62
53.800;f_3.86;10.01;0.00;53.25
53.800;f_3.84;10.90;0.00;53.33
53.800;f_2.90;71.72;0.00;23.00
53.800;f_1.80;21.68;0.00;-21.42
53.800;f_1.84;28.54;0.00;-30.45
53.800;f_3.87;10.01;0.00;53.25
53.800;f_2.87;33.74;0.00;22.29
53.800;f_2.91;71.72;0.00;23.00
53.800;f_1.83;28.54;0.00;-30.45
53.800;f_1.81;25.65;0.00;-30.44
53.800;f_2.88;40.93;0.00;22.42
53.800;f_1.82;28.54;0.00;-30.42
